codeDepartement;nomDepartement;codeInseeCommune;nomCommune;codeInstallation;nomInstallation;adresse;codePostal;arrondissement;libelle;multiCommune;accessibilite;accessibiliteHandiMoteur;accessibiliteHandiSens;internat;nbLits;nbParking;nbParkingHandi;gardien;metro;bus;tram;train;bateau;autreTransport;aucunTransport;dateMAJ;dateCreation;nbEquipements
31;Haute-Garonne;31484;Saint-Genis-Bellevue;I314840001;Complexe Sportif;che de l'enguille;31180;;Complexe sportif;0;0;1;0;0;0;300;1;Non;0;0;0;0;0;0;1;18/11/2019;18/11/2019;7
31;Haute-Garonne;31484;Saint-Genis-Bellevue;I314840005;Ecole;r principale;31180;;Etablissement scolaire;0;1;0;0;0;0;0;0;Non;0;0;0;0;0;0;1;18/11/2019;18/11/2019;2
31;Haute-Garonne;31486;Saint-Hilaire;I314860001;Plaine Sportive;6 av tolosane;31410;;Complexe sportif;0;0;1;0;0;0;50;0;Non;0;1;0;0;0;0;0;07/11/2019;07/11/2019;6
31;Haute-Garonne;31488;Saint-Jean;I314880003;Ensemble Rene Cassin;ROUTE DE MONTRABE;31240;;Complexe sportif;0;0;1;0;0;0;200;0;Sans logement de gardien;0;1;0;0;0;0;0;18/06/2015;18/06/2015;6
31;Haute-Garonne;31488;Saint-Jean;I314880004;Complexe Sportif du Bois;AVENUE DU BOIS;31240;;Complexe sportif;0;0;1;0;0;0;55;1;Non;;;;;;;0;18/06/2015;18/06/2015;7
31;Haute-Garonne;31488;Saint-Jean;I314880005;Ensemble Belbeze;CHEMIN DE BELBEZE;31240;;Complexe sportif;0;1;0;0;0;0;150;0;Non;0;1;0;0;0;0;0;18/06/2015;18/06/2015;5
31;Haute-Garonne;31488;Saint-Jean;I314880006;Gymnasia;12 CHEMIN DU BOIS DE SAGET;31240;;Complexe sportif;0;1;0;0;0;0;20;1;Non;;;;;;;0;18/06/2015;18/06/2015;4
31;Haute-Garonne;31490;Saint-Jory;I314900001;Complexe Sportif;Route de St Sauveur;31790;;Complexe sportif;0;0;1;0;0;0;87;5;Non;0;0;0;0;0;0;1;28/07/2015;28/07/2015;6
"31;Haute-Garonne;31490;Saint-Jory;I314900002;""Complexe """"Simon Paute"""""";Route de St Sauveur;31790;;Complexe sportif;0;0;1;1;0;0;100;;Non;0;0;0;0;0;0;1;28/07/2015;28/07/2015;8"
31;Haute-Garonne;31495;Saint-Lon;I314950005;;rue des coles;31560;;Etablissement scolaire;0;0;1;0;0;0;60;1;Non;0;0;0;0;0;0;1;07/11/2019;07/11/2019;1
31;Haute-Garonne;31497;Saint-Loup-Cammas;I314970001;Complexe Sportif;Chemin de Puntous;31140;;Complexe sportif;0;0;1;0;0;0;100;0;Non;0;0;0;0;0;0;1;22/11/2019;22/11/2019;5
31;Haute-Garonne;31497;Saint-Loup-Cammas;I314970004;;chemin de Tourtourel;31140;;Etablissement scolaire;0;0;1;0;0;0;10;1;Non;0;0;0;0;0;0;1;25/11/2019;25/11/2019;2
31;Haute-Garonne;31499;Saint-Lys;I314990008;Piscine Intercommunale;Chemin Laurent;31470;;Piscine;0;0;1;0;0;0;30;1;Non;;;;;;;0;23/09/2015;23/09/2015;2
31;Haute-Garonne;31500;Saint-Mamet;I315000002;Complexe Sportif;RESERVE DE LA PIQUE;31110;;Complexe sportif;0;0;1;0;0;0;0;0;Avec logement de gardien;0;1;0;0;0;0;0;27/11/2018;22/11/2018;16
31;Haute-Garonne;31501;Saint-Marcel-Paulel;I315010002;Aire de Sports et de Loisirs;MULLO HAMMEAU DE BEAULIEU;31590;;Base de plein air et/ou de loisirs;0;1;0;0;0;0;0;0;Non;0;1;0;0;0;0;0;08/11/2018;28/10/2013;3
31;Haute-Garonne;31506;Saint-Orens-de-Gameville;I315060010;Complexe R. Cassin;Avenue des Carabenes;31650;;Complexe sportif;0;0;1;0;0;0;30;2;Non;0;1;0;0;0;0;0;28/07/2015;28/07/2015;4
31;Haute-Garonne;31506;Saint-Orens-de-Gameville;I315060011;Salles Polyvalentes du Lauragais;Rue des sports;31650;;Complexe sportif;0;0;1;0;0;0;20;1;Non;0;1;0;0;0;0;0;28/07/2015;28/07/2015;4
31;Haute-Garonne;31512;Saint-Pierre-de-Lages;I315120002;Collge des Roussillous;rte de lanta;31570;;Etablissement scolaire;0;0;1;0;0;0;100;3;Non;0;0;0;0;0;0;1;28/10/2019;28/10/2019;6
31;Haute-Garonne;31512;Saint-Pierre-de-Lages;I315120003;Ecole;av de vallesvilles;31570;;Etablissement scolaire;0;0;1;0;0;0;20;2;Non;0;1;0;0;0;0;0;28/10/2019;28/10/2019;1
31;Haute-Garonne;31517;Saint-Sulpice-sur-Lze;I315170002;Stade Gaston Sauret;route de la mditranne;31410;;Complexe sportif;0;1;0;0;0;0;100;2;Non;0;0;0;0;0;0;1;08/11/2019;08/11/2019;5
31;Haute-Garonne;31517;Saint-Sulpice-sur-Lze;I315170005;Ecole;che de saint jean;31410;;Etablissement scolaire;0;0;1;0;0;0;100;2;Non;0;1;0;0;0;0;0;24/10/2019;24/10/2019;1
31;Haute-Garonne;31523;Salies-du-Salat;I315230001;Piscine Municipale;Chemin des Bordes;31260;;Piscine;0;1;0;0;0;0;50;0;Non;0;0;0;0;0;0;1;04/12/2019;04/12/2019;2
31;Haute-Garonne;31523;Salies-du-Salat;I315230004;Collge des Trois Valles;Avenue du Dr Froment;31260;;Etablissement scolaire;0;0;1;0;1;80;50;0;Avec logement de gardien;0;0;0;0;0;0;1;05/12/2019;05/12/2019;2
31;Haute-Garonne;31526;Salvetat-Saint-Gilles;I315260008;Complexe de l'Apouticayre;Route de Fontenilles;31880;;Complexe sportif;0;0;1;0;0;0;65;1;Non;0;1;0;0;0;0;0;28/07/2015;28/07/2015;2
31;Haute-Garonne;31533;Saubens;I315330002;Complexe Sportif;rte de muret;31600;;Complexe sportif;0;0;1;0;0;0;50;1;Non;0;0;0;0;0;0;1;21/11/2019;21/11/2019;7
31;Haute-Garonne;31533;Saubens;I315330003;;Rue des coles;31600;;Etablissement scolaire;0;0;1;0;0;0;10;2;Non;0;1;0;0;0;0;0;21/11/2019;21/11/2019;1
31;Haute-Garonne;31535;Sauveterre-de-Comminges;I315350001;Complexe Sportif;HAMEAU DE BRUNCAN;31510;;Complexe sportif;0;0;1;0;0;0;100;0;Non;0;0;0;0;0;0;1;13/11/2018;11/11/2013;6
31;Haute-Garonne;31541;Seilh;I315410001;Complexe Sportif de Ferrat;alle de l'Europe;31840;;Complexe sportif;0;0;1;0;0;0;70;4;Non;0;1;0;0;0;0;0;27/07/2015;27/07/2015;5
31;Haute-Garonne;31541;Seilh;I315410004;Aele l'Annonciation;7 Chemin Percin;31840;;Etablissement scolaire;0;0;1;0;1;60;80;;Avec logement de gardien;0;1;0;0;0;0;0;28/07/2015;28/07/2015;3
31;Haute-Garonne;31547;Seysses;I315470002;Complexe de la Saudrune;Chemin de la Saudrune;31600;;Complexe sportif;0;0;1;0;0;0;100;2;Non;0;1;0;0;0;0;0;23/09/2015;23/09/2015;9
31;Haute-Garonne;31553;Thil;I315530001;Complexe Sportif;Les Claourios;31530;;Complexe sportif;0;0;1;0;0;0;100;0;Non;0;0;0;0;0;0;1;29/08/2019;13/11/2014;6
31;Haute-Garonne;31555;Toulouse;I315550006;Lyce Urbain Vitry;150 Route de Launaguet;31000;;Etablissement scolaire;0;0;1;0;1;120;100;0;Avec logement de gardien;1;1;0;0;0;0;0;18/01/2017;18/01/2017;6
31;Haute-Garonne;31555;Toulouse;I315550013;Lyce Airbus- Lyce Professionnel Priv des Mtiers de l'Aronautique;57 Chemin du Sang de Serp;31000;;Etablissement scolaire;0;0;1;0;0;0;30;0;Non;0;1;0;0;0;0;0;27/01/2013;27/01/2013;1
31;Haute-Garonne;31555;Toulouse;I315550021;cole lmentaire Victor Hugo;3 Impasse Thodord Richard;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;1;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550022;cole lmentaire Maurice Jacquier;7 Rue du Poitou;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;2
31;Haute-Garonne;31555;Toulouse;I315550023;cole lmentaire Jean Jaurs;21 Avenue Frizac;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550024;cole lmentaire Jolimont;14 Avenue Henri Guillaumet;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;1;1;0;0;0;0;0;;;2
31;Haute-Garonne;31555;Toulouse;I315550025;cole lmentaire Lalande;239 Avenue de Fronton;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550026;Ecole Elmentaire Lapujade;26 Route d'Albi;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550027;Ecole Elmentaire Armand Leygue;20 Rue Lucien Cassagne;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550028;Ecole Elmentaire Jean Mac;1 Chemin de Duroux;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550030;Ecole Elmentaire Marengo Priole;98 Rue de Priole;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550034;cole lmentaire Gaston Dupouy;8 Rue du Professeur Gaston Dupouy;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550035;cole lmentaire Clment Falccuci;5 Impasse Bachaga Boualam;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;1;1;0;0;0;0;0;;;3
31;Haute-Garonne;31555;Toulouse;I315550036;cole lmentaire Fleurance;12 Place Raymond Grimaud;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;1;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550037;cole lmentaire Alain Fournier;59 Rue du Gnral Bourbaki;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;1;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550038;Ecole Elmentaire Anatole France;21 Boulevard de la Mditerrane;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550039;Ecole Elmentaire Jean Gallia;4 Cheminement Lesueur;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;1;1;0;0;0;0;0;16/07/2017;16/07/2017;2
31;Haute-Garonne;31555;Toulouse;I315550040;cole lmentaire Peire Godolin;15 Rue Vincent Scotto;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;1;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550041;cole lmentaire Sauzelong;92 Avenue Albert Bedouce;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;1;1;0;0;0;0;0;17/05/2019;07/12/2016;2
31;Haute-Garonne;31555;Toulouse;I315550042;cole lmentaire des Amidonniers;123 Alle de Brienne;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550043;Ecole Elmentaire Bayard;60 Rue Matabiau;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550045;cole lmentaire Maurice Bcane;85 Avenue de Muret;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;1;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550046;cole lmentaire Paul Bert;4 Chemin de Liffard;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;3
31;Haute-Garonne;31555;Toulouse;I315550047;cole lmentaire Borderouge Nord;6 Rue Antoine Pastr;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;1;1;0;0;0;0;0;14/05/2019;;1
31;Haute-Garonne;31555;Toulouse;I315550048;cole lmentaire Calvinhac;8bis Rue Jacques Labatut;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;1;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550049;cole lmentaire du Chteau d'Ancely;4 Alle du Vivarais;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;1;0;0;0;0;;;2
31;Haute-Garonne;31555;Toulouse;I315550050;cole lmentaire du Chteau de l'Hers;8 Rue Claudius Rougenet;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550051;cole lmentaire Jean Chaubet;112 Avenue Camille Pujol;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550052;cole lmentaire Cuvier;135 Route d'Albi;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550053;cole lmentaire Andr Daste;4 Avenue de Lattre de Tassigny;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550054;cole lmentaire Sylvain Dauriac;41 Rue Paul Lambert BP 28 - Cedex;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;1;1;0;0;0;0;0;;;2
31;Haute-Garonne;31555;Toulouse;I315550055;Ecole Prive Saint Stanislas;22 Rue des fleurs;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Avec logement de gardien;0;1;0;0;0;0;0;14/04/2013;14/04/2013;2
31;Haute-Garonne;31555;Toulouse;I315550056;cole lmentaire Prive milie de Rodat;214 Avenue de Toulouse;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;2
31;Haute-Garonne;31555;Toulouse;I315550057;Ecole et College Prive la Prairie;1 Rue des Nfliers;31000;;Etablissement scolaire;;0;1;0;0;0;0;0;Avec logement de gardien;0;1;0;0;0;0;0;;;2
31;Haute-Garonne;31555;Toulouse;I315550058;cole lmentaire Michoun;49 Chemin Michoun;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;2
31;Haute-Garonne;31555;Toulouse;I315550059;cole lmentaire Monge;12 Rue Soult;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550060;cole lmentaire Montaudran;1 Impasse Gaston Gnin;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550061;cole lmentaire Les Oustalous;65 Route d'Espagne;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550062;cole lmentaire Marcel Pagnol;7 Rue Ernest Dufer;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;1;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550064;cole lmentaire de Pouvourville;2 Chemin d'Escalles;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550065;cole lmentaire de Rangueil;16 Rue Claude Forbin;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;1;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550066;Ecole Elmentaire Ronsard;7bis Rue Vestrepain;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;23/01/2013;23/01/2013;1
31;Haute-Garonne;31555;Toulouse;I315550067;Ecole Elmentaire des Sept Deniers;110 Avenue de Blagnac;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550068;cole lmentaire de Soupetard;37 Impasse de la solidarit;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;2
31;Haute-Garonne;31555;Toulouse;I315550069;cole lmentaire de la Terrasse;4 Impasse Eugne Trutat;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550070;cole lmentaire Tibaous;7 Rue Albert Carovis;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;23/01/2013;23/01/2013;1
31;Haute-Garonne;31555;Toulouse;I315550071;cole lmentaire Elsa Triolet;4bis Rue Emile Pelletier;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550072;cole lmentaire Viollet le Duc;23 Rue Viollet Le Duc;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550073;Lyce Stphane Hessel (Ex-Cit Scolaire de Jolimont);44 Chemin Cassaing;31000;;Etablissement scolaire;0;0;1;0;1;300;20;2;Avec logement de gardien;1;1;0;0;0;0;0;08/12/2016;08/12/2016;2
31;Haute-Garonne;31555;Toulouse;I315550075;Complexe Alex Jany;Chemin du Verdon;31000;;Complexe sportif;0;0;1;1;0;0;200;10;Sans logement de gardien;1;1;0;0;0;0;0;08/12/2016;08/12/2016;3
31;Haute-Garonne;31555;Toulouse;I315550077;Complexe Sordelo;Chemin des Ctes de Pech David Pech David;31000;;Complexe sportif;0;0;1;0;0;0;30;0;Non;0;1;0;0;0;0;0;10/01/2017;10/01/2017;5
31;Haute-Garonne;31555;Toulouse;I315550081;Complexe Sportif Edf du Bazacle;1 impasse du Ramier des Catalans;31000;;Complexe sportif;0;0;1;0;;0;80;2;Non;0;1;0;0;0;0;0;12/01/2017;12/01/2017;9
31;Haute-Garonne;31555;Toulouse;I315550136;Lyce Polyvalent Raymond Naves;139 Route d'ALBI;31000;;Etablissement scolaire;0;0;1;0;1;248;150;0;Avec logement de gardien;0;1;0;0;0;0;0;01/02/2017;01/02/2017;8
31;Haute-Garonne;31555;Toulouse;I315550137;Lyce des Arenes;4 PLACE EMILE MALE;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Sans logement de gardien;1;1;0;1;0;0;0;17/01/2017;17/01/2017;1
31;Haute-Garonne;31555;Toulouse;I315550138;Lyce Berthelot;14 Rue Franois Longaud;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Avec logement de gardien;1;1;0;0;0;0;0;09/12/2016;09/12/2016;6
31;Haute-Garonne;31555;Toulouse;I315550139;Collge Clemence Isaure;35 Alle Charles de Fitte;31000;;Etablissement scolaire;0;0;1;0;0;0;50;0;Avec logement de gardien;1;1;0;0;0;0;0;16/01/2017;16/01/2017;4
31;Haute-Garonne;31555;Toulouse;I315550140;Lyce Polyvalent Bellevue;135 route de NARBONNE;31000;;Etablissement scolaire;0;0;1;0;0;80;200;2;Non;1;1;0;0;0;0;0;25/01/2017;25/01/2017;19
31;Haute-Garonne;31555;Toulouse;I315550146;Asptt Toulouse;47 rue de Soupetard;31000;;Complexe sportif;0;0;1;0;0;0;33;0;Non;0;1;0;0;0;0;0;20/03/2017;20/03/2017;5
31;Haute-Garonne;31555;Toulouse;I315550154;Complexe Barran;82 Chemin des Ctes de Pech-David;31000;;Complexe sportif;0;0;1;0;0;0;50;2;Non;0;1;0;0;0;0;0;09/12/2016;09/12/2016;8
31;Haute-Garonne;31555;Toulouse;I315550174;Ce Airbus France;20 Chemin de Garric;31000;;Complexe sportif;0;0;1;0;0;0;300;15;Sans logement de gardien;0;1;0;0;0;0;0;16/01/2017;16/01/2017;27
31;Haute-Garonne;31555;Toulouse;I315550176;Stade Inter-Universitaire Daniel Faucher;Alle professeur Camille Soula;31000;;Complexe sportif;0;0;1;0;0;0;70;3;Non;0;1;0;0;0;0;0;12/11/2012;12/11/2012;12
31;Haute-Garonne;31555;Toulouse;I315550178;Lyce Professionnel Roland Garros;32 Rue Mathaly;31000;;Etablissement scolaire;0;0;1;0;1;86;100;0;Avec logement de gardien;0;1;0;0;0;0;0;18/06/2018;20/12/2012;6
31;Haute-Garonne;31555;Toulouse;I315550179;Collge et Lyce Polyvalent Priv Emilie de Rodat;25 avenue de lombez;31000;;Etablissement scolaire;0;0;1;0;0;0;10;0;Avec logement de gardien;1;1;1;0;0;0;0;17/01/2017;17/01/2017;4
31;Haute-Garonne;31555;Toulouse;I315550180;Lyce Polyvalent Deodat de Severac;26 Boulevard Dodat de Severac;31000;;Etablissement scolaire;0;1;0;0;1;280;84;2;Avec logement de gardien;1;1;1;0;0;0;0;17/01/2017;17/01/2017;8
31;Haute-Garonne;31555;Toulouse;I315550181;Groupe Scolaire Priv Saint Joseph;85 rue de Limayrac;31000;;Etablissement scolaire;0;0;1;0;1;180;80;2;Avec logement de gardien;0;1;0;0;0;0;0;03/02/2017;03/02/2017;10
31;Haute-Garonne;31555;Toulouse;I315550182;Lyce Polyvalent Priv Montalembert Notre Dame;134 avenue Lespinet;31000;;Etablissement scolaire;0;0;1;0;;142;0;0;Avec logement de gardien;0;1;0;0;0;0;0;09/01/2013;09/01/2013;1
31;Haute-Garonne;31555;Toulouse;I315550184;Toulouse Cheminots Marengo Club.(Tcms) Louis Plana;48 bis Rue Louis Plana;31000;;Complexe sportif;0;0;1;0;0;0;50;0;Non;0;1;0;0;0;0;0;29/08/2016;29/08/2016;9
31;Haute-Garonne;31555;Toulouse;I315550185;Toulouse Cheminots Marengo Club.(Tcms)Site de St.Roch;65 Rue Saint Roch;31000;;Complexe sportif;0;0;1;0;0;0;50;0;Avec logement de gardien;0;1;0;0;0;0;0;29/08/2016;29/08/2016;5
31;Haute-Garonne;31555;Toulouse;I315550187;Lyce Pierre de Fermat;Parvis des Jacobins;31000;;Etablissement scolaire;0;0;1;0;0;0;50;2;Non;1;1;0;0;0;0;0;13/01/2017;13/01/2017;6
31;Haute-Garonne;31555;Toulouse;I315550188;Groupe Scolaire Priv le Caousou;42 AVENUE Camille Pujol;31000;;Etablissement scolaire;0;0;1;0;1;149;100;0;Avec logement de gardien;0;1;0;0;0;0;0;01/02/2017;01/02/2017;14
31;Haute-Garonne;31555;Toulouse;I315550189;Lyce Professionnel Hlne Boucher;1 Rue Lucien Lafforgue;31000;;Etablissement scolaire;0;0;1;0;0;0;60;2;Non;1;1;0;0;0;0;0;17/01/2017;17/01/2017;2
31;Haute-Garonne;31555;Toulouse;I315550190;Lyce Professionnel Gabriel Peri (1Ere Installation);30 Rue Gabriel PERI;31000;;Etablissement scolaire;0;1;0;0;0;0;0;0;Non;1;1;0;0;0;0;0;18/01/2017;18/01/2017;1
31;Haute-Garonne;31555;Toulouse;I315550191;Lyce Professionnel Gabriel Peri (2Eme Installation);25 Rue Mondran;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;18/01/2017;18/01/2017;1
31;Haute-Garonne;31555;Toulouse;I315550192;Collge et Lyce Gnral Ozar Hatorah - Ohr Myriam;33 Rue Jules Dalou;31000;;Etablissement scolaire;0;0;1;0;1;18;12;1;Avec logement de gardien;1;1;0;0;0;0;0;09/01/2017;09/01/2017;1
31;Haute-Garonne;31555;Toulouse;I315550193;Lyce Priv Gnral et Technologique Sainte Marie des Champs;169 avenue Jean Rieux;31000;;Etablissement scolaire;0;0;1;0;1;70;0;0;Non;0;1;0;0;0;0;0;24/01/2017;24/01/2017;2
31;Haute-Garonne;31555;Toulouse;I315550195;Aece- Lyce Professionnel Priv Jasmin Coiffure;4 Rue des Teinturiers;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;1;1;0;0;0;0;0;13/01/2017;13/01/2017;1
31;Haute-Garonne;31555;Toulouse;I315550213;Cosec de Rangueil et quipements Sportifs Extrieurs;8  rue de Nimes;31000;;Complexe sportif;0;1;0;0;0;0;60;0;Non;1;1;0;0;0;0;0;08/12/2016;08/12/2016;10
31;Haute-Garonne;31555;Toulouse;I315550214;Complexe Sportif de Pouvourville;Impasse de Sarrangines;31000;;Complexe sportif;0;0;1;0;0;0;30;2;Non;0;1;0;0;0;0;0;08/12/2016;08/12/2016;3
31;Haute-Garonne;31555;Toulouse;I315550216;Collge Pierre de Fermat;1 Rue Gambetta boite postal : (50402 3104 toulouse cedex 6);31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;1;1;0;0;0;0;0;20/01/2017;20/01/2017;4
31;Haute-Garonne;31555;Toulouse;I315550217;Complexe Sportif Ren Valmy;Chemin Guillaume et Joseph Bouton;31000;;Complexe sportif;0;0;1;0;;0;0;0;Avec logement de gardien;0;1;0;0;0;0;0;10/01/2017;10/01/2017;17
31;Haute-Garonne;31555;Toulouse;I315550218;Complexe Sportif de Montaudran;Chemin Carrosse;31000;;Complexe sportif;0;0;1;0;0;0;100;0;Non;0;1;0;1;0;0;0;12/01/2017;12/01/2017;9
31;Haute-Garonne;31555;Toulouse;I315550220;Collge Alphone de Lamartine;11 Rue Marie Magn;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;1;1;0;0;0;0;0;16/01/2017;16/01/2017;2
31;Haute-Garonne;31555;Toulouse;I315550221;Collge Marengo;25 rue Frdric Petit;31000;;Etablissement scolaire;0;1;0;0;0;0;15;0;Non;1;1;0;1;0;0;0;16/01/2017;16/01/2017;2
31;Haute-Garonne;31555;Toulouse;I315550222;Collge Saint-Louis;Rue Chanoine Barthas;31000;;Etablissement scolaire;0;1;0;0;0;0;0;0;Non;0;1;0;0;0;0;0;16/12/2012;16/12/2012;2
31;Haute-Garonne;31555;Toulouse;I315550224;Complexe Sportif Bellevue;86 chemin de la Salade Ponsan;31000;;Complexe sportif;0;0;1;0;0;0;50;2;Avec logement de gardien;0;1;0;0;0;0;0;09/12/2016;09/12/2016;8
31;Haute-Garonne;31555;Toulouse;I315550225;Association Sportive du Centre d'Essai Aronautique de Toulouse (C.E.A.T);8 Rue d'Oran;31000;;Complexe sportif;0;1;0;0;0;0;100;0;Sans logement de gardien;1;1;0;0;0;0;0;05/01/2017;05/01/2017;11
31;Haute-Garonne;31555;Toulouse;I315550226;Parc des Sports;7 Alle Gabriel Bins;31000;;Complexe sportif;0;0;1;0;0;0;987;56;Avec logement de gardien;1;1;1;0;0;0;0;14/06/2019;03/02/2017;37
31;Haute-Garonne;31555;Toulouse;I315550227;Complexe Sportif Lo Lagrange;4 place Pierre Paul RIQUET;31000;;Complexe sportif;0;0;1;0;0;0;35;2;Avec logement de gardien;1;1;0;0;0;0;0;09/12/2016;09/12/2016;8
31;Haute-Garonne;31555;Toulouse;I315550229;Piscine Chapou;1 Rue Saunire;31000;;Piscine;0;0;1;0;0;0;0;0;Sans logement de gardien;0;1;0;0;0;0;0;08/12/2016;08/12/2016;2
31;Haute-Garonne;31555;Toulouse;I315550230;Complexe Toulouse-Lautrec;impasse Barthe;31000;;Complexe sportif;0;0;1;0;0;0;60;0;Avec logement de gardien;1;1;0;0;0;0;0;09/12/2016;09/12/2016;8
